seed,candidate,update,train_nll,gradient_norm,input_tokens_cumulative,effective_labels_cumulative,update_seconds
17,a08,61,2.4656799137592316,0.49088314175605774,124928,124684,0.7453804900869727
17,a08,62,2.253713309764862,0.49203231930732727,126976,126728,0.9588282434269786
17,a08,63,2.3525537848472595,0.5538323521614075,129024,128772,0.736830092035234
17,a08,64,2.3714520633220673,0.5200933814048767,131072,130816,0.7386641195043921
17,a08,65,2.52322518825531,0.5272092223167419,133120,132860,0.7232241192832589
17,a08,66,2.2213181257247925,0.5959267020225525,135168,134904,0.6923207566142082
17,a08,67,2.5523354411125183,0.5095921754837036,137216,136948,0.6887607742100954
17,a08,68,2.128976285457611,0.46330660581588745,139264,138992,0.6727556101977825
17,a08,69,2.593195080757141,0.5151437520980835,141312,141036,0.6915074372664094
17,a08,70,2.6198614835739136,0.5927416086196899,143360,143080,0.7435027398169041
17,a08,71,2.629991292953491,0.5247698426246643,145408,145124,0.6954481843858957
17,a08,72,2.5885435938835144,0.5543301701545715,147456,147168,0.7062152260914445
17,a08,73,2.4735953211784363,0.5379773378372192,149504,149212,0.6347571453079581
17,a08,74,2.4957584738731384,0.6076042652130127,151552,151256,0.8082222323864698
17,a08,75,2.3747875690460205,0.5829170942306519,153600,153300,0.7068101288750768
17,a08,76,2.454349935054779,0.5232491493225098,155648,155344,0.707646313123405
17,a08,77,2.2973203659057617,0.5178923010826111,157696,157388,0.8814683286473155
17,a08,78,2.570456802845001,0.4735182225704193,159744,159432,0.8259762292727828
17,a08,79,2.2840267419815063,0.5566610097885132,161792,161476,0.8410638011991978
17,a08,80,2.321660041809082,0.5933689475059509,163840,163520,0.8108879746869206
17,a08,81,2.4133715629577637,0.6725016236305237,165888,165564,0.7885338421911001
17,a08,82,2.5944318175315857,0.5212754607200623,167936,167608,0.7541303290054202
17,a08,83,2.3586193323135376,0.5990937948226929,169984,169652,1.0198194505646825
17,a08,84,2.551983505487442,0.5922596454620361,172032,171696,0.8533404422923923
17,a08,85,2.631983458995819,0.5236369967460632,174080,173740,1.1031822636723518
17,a08,86,2.503029078245163,0.6035211682319641,176128,175784,0.8437431855127215
17,a08,87,2.4532298147678375,0.5684519410133362,178176,177828,0.8972112592309713
17,a08,88,2.8202786445617676,0.5926759243011475,180224,179872,0.7883738474920392
17,a08,89,2.3708353638648987,0.7078251838684082,182272,181916,0.7683041905984282
17,a08,90,2.3264967799186707,0.5209360718727112,184320,183960,0.9195374399423599
