split,first_layer,second_layer,sample_index,source_window_index,nll
calibration,15,17,8,3767,2.5138535499572754
calibration,15,17,9,1123,2.7141788005828857
calibration,15,17,10,1907,2.840043544769287
calibration,15,17,11,4325,2.920431137084961
calibration,15,17,12,3374,2.9737296104431152
calibration,15,17,13,552,2.4562740325927734
calibration,15,17,14,1983,2.7928452491760254
calibration,15,17,15,279,2.725111484527588
calibration,15,17,16,3116,2.9977872371673584
calibration,15,17,17,3247,3.229545831680298
calibration,15,17,18,4798,3.047511577606201
calibration,15,17,19,2782,2.4958410263061523
calibration,15,17,20,2029,2.901932716369629
calibration,15,17,21,3681,2.7985172271728516
calibration,15,17,22,252,2.2133841514587402
calibration,15,17,23,2694,2.608696937561035
calibration,15,17,24,1696,3.080632209777832
calibration,15,17,25,1,3.1743180751800537
calibration,15,17,26,1432,2.7564337253570557
calibration,15,17,27,3131,3.0478756427764893
calibration,15,17,28,4718,3.0433411598205566
calibration,15,17,29,2055,2.642453193664551
calibration,15,17,30,4817,2.8997583389282227
calibration,15,17,31,2110,2.757072925567627
calibration,15,17,32,4972,2.5388548374176025
calibration,15,17,33,3779,2.2273244857788086
calibration,15,17,34,4553,1.539362907409668
calibration,15,17,35,4505,2.4637534618377686
calibration,15,17,36,779,2.8584485054016113
calibration,15,17,37,375,2.920559883117676
calibration,15,17,38,3175,2.892435073852539
calibration,15,17,39,1099,2.6232950687408447
calibration,15,17,40,3387,3.35137939453125
calibration,15,17,41,3081,2.0720982551574707
calibration,15,17,42,461,2.505388021469116
calibration,15,17,43,429,2.972141742706299
calibration,15,17,44,2649,2.8367421627044678
calibration,15,17,45,1815,2.6675736904144287
calibration,15,17,46,4318,2.7599966526031494
calibration,15,17,47,226,3.0138046741485596
calibration,15,17,48,4210,2.63713002204895
calibration,15,17,49,892,2.586779832839966
calibration,15,17,50,2021,2.7812647819519043
calibration,15,17,51,2579,2.363116502761841
calibration,15,17,52,2843,2.7844889163970947
calibration,15,17,53,2661,2.1879115104675293
calibration,15,17,54,426,3.1226353645324707
calibration,15,17,55,768,3.2935473918914795
calibration,15,17,56,2163,2.7827553749084473
calibration,15,17,57,2378,2.7020483016967773
calibration,15,17,58,1777,3.1437764167785645
calibration,15,17,59,2019,2.673715114593506
calibration,15,17,60,611,2.7748732566833496
calibration,15,17,61,1632,2.90729022026062
calibration,15,17,62,1668,2.2646963596343994
calibration,15,17,63,2131,2.305793046951294
calibration,15,17,64,4582,1.0837806463241577
calibration,15,17,65,3185,2.4152755737304688
calibration,15,17,66,3604,2.55131196975708
calibration,15,17,67,2688,2.6666550636291504
calibration,15,17,68,1024,2.676455497741699
calibration,15,17,69,3447,2.9276647567749023
calibration,15,17,70,1624,2.6899256706237793
calibration,15,17,71,683,2.2014434337615967
calibration,15,17,72,3712,2.991609811782837
calibration,15,17,73,4597,2.1481001377105713
calibration,15,17,74,2003,2.6767940521240234
calibration,15,17,75,38,2.8277437686920166
calibration,15,17,76,2557,2.5063722133636475
calibration,15,17,77,648,3.02461576461792
calibration,15,17,78,2091,2.3458311557769775
calibration,15,17,79,2261,3.1003730297088623
calibration,15,17,80,2086,2.9234626293182373
calibration,15,17,81,4297,2.824575185775757
calibration,15,17,82,3993,2.3614399433135986
calibration,15,17,83,559,2.5518457889556885
calibration,15,17,84,3219,3.1062843799591064
calibration,15,17,85,3324,2.851871967315674
calibration,15,17,86,4366,2.8916218280792236
calibration,15,17,87,323,2.9385290145874023
calibration,15,17,88,3151,2.631387948989868
calibration,15,17,89,2912,2.376145124435425
calibration,15,17,90,2892,3.038942575454712
calibration,15,17,91,1031,3.190432071685791
calibration,15,17,92,2905,1.841387152671814
calibration,15,17,93,1747,2.913457155227661
calibration,15,17,94,1426,2.8342509269714355
calibration,15,17,95,1288,2.5855116844177246
calibration,15,19,0,720,3.1928510665893555
calibration,15,19,1,3796,3.1900033950805664
calibration,15,19,2,2979,2.7045793533325195
calibration,15,19,3,3195,2.8658759593963623
calibration,15,19,4,3348,2.831977605819702
calibration,15,19,5,636,2.7552177906036377
calibration,15,19,6,655,2.783381223678589
calibration,15,19,7,4470,2.915900707244873
calibration,15,19,8,3767,2.6311349868774414
calibration,15,19,9,1123,2.796063184738159
calibration,15,19,10,1907,2.897618293762207
calibration,15,19,11,4325,2.9919066429138184
calibration,15,19,12,3374,3.124027967453003
calibration,15,19,13,552,2.486125946044922
calibration,15,19,14,1983,2.9240689277648926
calibration,15,19,15,279,2.8048455715179443
calibration,15,19,16,3116,3.077456474304199
calibration,15,19,17,3247,3.315603733062744
calibration,15,19,18,4798,3.0546247959136963
calibration,15,19,19,2782,2.4836063385009766
calibration,15,19,20,2029,2.9766809940338135
calibration,15,19,21,3681,2.8689801692962646
calibration,15,19,22,252,2.301841974258423
calibration,15,19,23,2694,2.729795455932617
calibration,15,19,24,1696,3.1962852478027344
calibration,15,19,25,1,3.2504055500030518
calibration,15,19,26,1432,2.8197596073150635
calibration,15,19,27,3131,3.0967507362365723
calibration,15,19,28,4718,3.132640838623047
calibration,15,19,29,2055,2.722515821456909
calibration,15,19,30,4817,2.9935152530670166
calibration,15,19,31,2110,2.8079397678375244
calibration,15,19,32,4972,2.667550563812256
calibration,15,19,33,3779,2.3263609409332275
calibration,15,19,34,4553,1.7286525964736938
calibration,15,19,35,4505,2.584012746810913
calibration,15,19,36,779,2.929079532623291
calibration,15,19,37,375,2.9981513023376465
calibration,15,19,38,3175,2.9473233222961426
calibration,15,19,39,1099,2.69110369682312
calibration,15,19,40,3387,3.4114861488342285
calibration,15,19,41,3081,2.1276769638061523
calibration,15,19,42,461,2.5471787452697754
calibration,15,19,43,429,3.0186469554901123
calibration,15,19,44,2649,2.9565529823303223
calibration,15,19,45,1815,2.703723907470703
calibration,15,19,46,4318,2.8598856925964355
calibration,15,19,47,226,3.0674076080322266
calibration,15,19,48,4210,2.7027313709259033
calibration,15,19,49,892,2.6656363010406494
calibration,15,19,50,2021,2.86521053314209
calibration,15,19,51,2579,2.4553894996643066
calibration,15,19,52,2843,2.891432285308838
calibration,15,19,53,2661,2.260450839996338
calibration,15,19,54,426,3.1490299701690674
calibration,15,19,55,768,3.3492565155029297
calibration,15,19,56,2163,2.833991050720215
calibration,15,19,57,2378,2.7664074897766113
calibration,15,19,58,1777,3.1906368732452393
calibration,15,19,59,2019,2.7405176162719727
calibration,15,19,60,611,2.8746840953826904
calibration,15,19,61,1632,2.9626498222351074
calibration,15,19,62,1668,2.370417594909668
calibration,15,19,63,2131,2.4578146934509277
calibration,15,19,64,4582,1.207854151725769
calibration,15,19,65,3185,2.548776388168335
calibration,15,19,66,3604,2.658867120742798
calibration,15,19,67,2688,2.7182717323303223
calibration,15,19,68,1024,2.8293259143829346
calibration,15,19,69,3447,3.012901782989502
calibration,15,19,70,1624,2.8065433502197266
calibration,15,19,71,683,2.2637712955474854
calibration,15,19,72,3712,3.0166714191436768
calibration,15,19,73,4597,2.265200138092041
calibration,15,19,74,2003,2.7659711837768555
calibration,15,19,75,38,2.9053268432617188
calibration,15,19,76,2557,2.607428550720215
calibration,15,19,77,648,3.103337287902832
calibration,15,19,78,2091,2.4537956714630127
calibration,15,19,79,2261,3.1882119178771973
calibration,15,19,80,2086,2.991008758544922
calibration,15,19,81,4297,2.9183051586151123
calibration,15,19,82,3993,2.4391305446624756
calibration,15,19,83,559,2.6008105278015137
calibration,15,19,84,3219,3.102599620819092
calibration,15,19,85,3324,2.879916191101074
calibration,15,19,86,4366,2.9811673164367676
calibration,15,19,87,323,3.0052297115325928
calibration,15,19,88,3151,2.7624757289886475
calibration,15,19,89,2912,2.508608341217041
calibration,15,19,90,2892,3.1127355098724365
calibration,15,19,91,1031,3.2784616947174072
calibration,15,19,92,2905,2.0419414043426514
calibration,15,19,93,1747,2.99514102935791
calibration,15,19,94,1426,2.8953826427459717
calibration,15,19,95,1288,2.699113130569458
calibration,15,21,0,720,3.2893166542053223
calibration,15,21,1,3796,3.237210512161255
calibration,15,21,2,2979,2.8438117504119873
calibration,15,21,3,3195,2.9010355472564697
calibration,15,21,4,3348,2.9280622005462646
calibration,15,21,5,636,2.8258168697357178
calibration,15,21,6,655,2.851142406463623
calibration,15,21,7,4470,2.9664266109466553
calibration,15,21,8,3767,2.605720043182373
calibration,15,21,9,1123,2.873122453689575
calibration,15,21,10,1907,2.9678969383239746
calibration,15,21,11,4325,3.0726585388183594
calibration,15,21,12,3374,3.133927583694458
calibration,15,21,13,552,2.474635362625122
calibration,15,21,14,1983,2.9743359088897705
calibration,15,21,15,279,2.889443874359131
calibration,15,21,16,3116,3.0892114639282227
calibration,15,21,17,3247,3.3778812885284424
calibration,15,21,18,4798,3.171499490737915
calibration,15,21,19,2782,2.575453281402588
calibration,15,21,20,2029,3.0563032627105713
calibration,15,21,21,3681,2.9100944995880127
calibration,15,21,22,252,2.4498379230499268
calibration,15,21,23,2694,2.7791435718536377
calibration,15,21,24,1696,3.304603338241577
calibration,15,21,25,1,3.3044466972351074
calibration,15,21,26,1432,2.8198201656341553
calibration,15,21,27,3131,3.166497230529785
calibration,15,21,28,4718,3.2436063289642334
calibration,15,21,29,2055,2.7183544635772705
calibration,15,21,30,4817,3.0644378662109375
calibration,15,21,31,2110,2.821563243865967
calibration,15,21,32,4972,2.742473840713501
calibration,15,21,33,3779,2.3301641941070557
calibration,15,21,34,4553,1.7376092672348022
calibration,15,21,35,4505,2.6946704387664795
calibration,15,21,36,779,2.9622278213500977
calibration,15,21,37,375,3.144564390182495
calibration,15,21,38,3175,3.022034168243408
calibration,15,21,39,1099,2.7366244792938232
calibration,15,21,40,3387,3.4841766357421875
calibration,15,21,41,3081,2.210705280303955
calibration,15,21,42,461,2.6141769886016846
calibration,15,21,43,429,3.0630455017089844
calibration,15,21,44,2649,3.0735433101654053
calibration,15,21,45,1815,2.7434194087982178
calibration,15,21,46,4318,2.863572120666504
calibration,15,21,47,226,3.0474860668182373
calibration,15,21,48,4210,2.8900320529937744
calibration,15,21,49,892,2.712653398513794
calibration,15,21,50,2021,2.9193036556243896
calibration,15,21,51,2579,2.532270908355713
calibration,15,21,52,2843,2.9335780143737793
calibration,15,21,53,2661,2.3086774349212646
calibration,15,21,54,426,3.2271151542663574
calibration,15,21,55,768,3.3515377044677734
calibration,15,21,56,2163,3.0295605659484863
calibration,15,21,57,2378,3.0040557384490967
calibration,15,21,58,1777,3.218440055847168
calibration,15,21,59,2019,2.8035247325897217
calibration,15,21,60,611,2.872526168823242
calibration,15,21,61,1632,3.1159892082214355
calibration,15,21,62,1668,2.3927557468414307
calibration,15,21,63,2131,2.587864637374878
calibration,15,21,64,4582,1.1131476163864136
calibration,15,21,65,3185,2.633229970932007
calibration,15,21,66,3604,2.6757137775421143
calibration,15,21,67,2688,2.8974814414978027
calibration,15,21,68,1024,3.079026937484741
calibration,15,21,69,3447,3.000183343887329
calibration,15,21,70,1624,2.803205728530884
calibration,15,21,71,683,2.3930296897888184
calibration,15,21,72,3712,3.115424394607544
calibration,15,21,73,4597,2.2002105712890625
calibration,15,21,74,2003,2.84958553314209
calibration,15,21,75,38,3.0739123821258545
calibration,15,21,76,2557,2.5749828815460205
calibration,15,21,77,648,3.068256378173828
calibration,15,21,78,2091,2.487828254699707
calibration,15,21,79,2261,3.2176499366760254
calibration,15,21,80,2086,2.9750823974609375
calibration,15,21,81,4297,2.9786863327026367
calibration,15,21,82,3993,2.4960436820983887
calibration,15,21,83,559,2.763899326324463
calibration,15,21,84,3219,3.245123863220215
calibration,15,21,85,3324,3.117236852645874
calibration,15,21,86,4366,3.035709857940674
calibration,15,21,87,323,3.108332872390747
calibration,15,21,88,3151,2.758465528488159
calibration,15,21,89,2912,2.639289140701294
calibration,15,21,90,2892,3.1705098152160645
calibration,15,21,91,1031,3.3625082969665527
calibration,15,21,92,2905,2.127824544906616
calibration,15,21,93,1747,3.0844385623931885
calibration,15,21,94,1426,2.960800886154175
calibration,15,21,95,1288,2.69279408454895
calibration,15,24,0,720,3.250896692276001
calibration,15,24,1,3796,3.3186540603637695
calibration,15,24,2,2979,2.8542051315307617
calibration,15,24,3,3195,2.8597216606140137
calibration,15,24,4,3348,2.96817946434021
calibration,15,24,5,636,2.7835633754730225
calibration,15,24,6,655,2.913937568664551
calibration,15,24,7,4470,2.988572597503662
calibration,15,24,8,3767,2.6037518978118896
calibration,15,24,9,1123,2.8266401290893555
calibration,15,24,10,1907,2.9539737701416016
calibration,15,24,11,4325,3.0333268642425537
calibration,15,24,12,3374,3.1161954402923584
calibration,15,24,13,552,2.5539591312408447
calibration,15,24,14,1983,2.900693416595459
calibration,15,24,15,279,2.8258185386657715
calibration,15,24,16,3116,3.0595076084136963
calibration,15,24,17,3247,3.3138175010681152
calibration,15,24,18,4798,3.076012134552002
calibration,15,24,19,2782,2.612278938293457
calibration,15,24,20,2029,3.0120980739593506
calibration,15,24,21,3681,2.8852901458740234
calibration,15,24,22,252,2.3707516193389893
calibration,15,24,23,2694,2.7315590381622314
calibration,15,24,24,1696,3.220301866531372
calibration,15,24,25,1,3.2376019954681396
calibration,15,24,26,1432,2.7939274311065674
calibration,15,24,27,3131,3.1158783435821533
calibration,15,24,28,4718,3.223414182662964
calibration,15,24,29,2055,2.7496135234832764
calibration,15,24,30,4817,3.062199831008911
calibration,15,24,31,2110,2.800781726837158
calibration,15,24,32,4972,2.6571340560913086
calibration,15,24,33,3779,2.2902956008911133
calibration,15,24,34,4553,1.7048941850662231
calibration,15,24,35,4505,2.7122020721435547
calibration,15,24,36,779,2.979809045791626
calibration,15,24,37,375,3.0617785453796387
calibration,15,24,38,3175,2.9890940189361572
calibration,15,24,39,1099,2.7690670490264893
calibration,15,24,40,3387,3.5066142082214355
calibration,15,24,41,3081,2.1109395027160645
calibration,15,24,42,461,2.6698200702667236
calibration,15,24,43,429,3.080538749694824
calibration,15,24,44,2649,3.055065155029297
calibration,15,24,45,1815,2.8040754795074463
calibration,15,24,46,4318,2.935137987136841
calibration,15,24,47,226,3.050128221511841
calibration,15,24,48,4210,2.8350536823272705
calibration,15,24,49,892,2.6838316917419434
calibration,15,24,50,2021,2.956498622894287
calibration,15,24,51,2579,2.4762582778930664
calibration,15,24,52,2843,2.895616292953491
calibration,15,24,53,2661,2.2364747524261475
calibration,15,24,54,426,3.262303113937378
calibration,15,24,55,768,3.3645315170288086
calibration,15,24,56,2163,2.9707231521606445
calibration,15,24,57,2378,2.875211238861084
calibration,15,24,58,1777,3.2434961795806885
calibration,15,24,59,2019,2.752682685852051
calibration,15,24,60,611,2.8118302822113037
calibration,15,24,61,1632,3.108449935913086
calibration,15,24,62,1668,2.3887996673583984
calibration,15,24,63,2131,2.524007797241211
calibration,15,24,64,4582,1.101209282875061
calibration,15,24,65,3185,2.57385516166687
calibration,15,24,66,3604,2.7016501426696777
calibration,15,24,67,2688,2.7277748584747314
calibration,15,24,68,1024,2.973825693130493
calibration,15,24,69,3447,3.0440237522125244
calibration,15,24,70,1624,2.69097900390625
calibration,15,24,71,683,2.302354574203491
calibration,15,24,72,3712,2.998249053955078
calibration,15,24,73,4597,2.2056891918182373
calibration,15,24,74,2003,2.751335859298706
calibration,15,24,75,38,2.906677722930908
calibration,15,24,76,2557,2.563450813293457
calibration,15,24,77,648,3.1088173389434814
calibration,15,24,78,2091,2.384150266647339
calibration,15,24,79,2261,3.1671769618988037
calibration,15,24,80,2086,3.0666441917419434
calibration,15,24,81,4297,2.9878299236297607
calibration,15,24,82,3993,2.4147093296051025
calibration,15,24,83,559,2.6714773178100586
calibration,15,24,84,3219,3.247436285018921
calibration,15,24,85,3324,2.998926877975464
calibration,15,24,86,4366,3.053859233856201
calibration,15,24,87,323,3.0658137798309326
calibration,15,24,88,3151,2.7630412578582764
calibration,15,24,89,2912,2.59090256690979
calibration,15,24,90,2892,3.1470978260040283
calibration,15,24,91,1031,3.3273136615753174
calibration,15,24,92,2905,2.0347671508789062
calibration,15,24,93,1747,2.9896538257598877
calibration,15,24,94,1426,3.017399787902832
calibration,15,24,95,1288,2.6720130443573
calibration,15,26,0,720,3.3205559253692627
calibration,15,26,1,3796,3.4474284648895264
calibration,15,26,2,2979,2.8377692699432373
calibration,15,26,3,3195,3.0750324726104736
calibration,15,26,4,3348,3.0520453453063965
calibration,15,26,5,636,2.9763176441192627
calibration,15,26,6,655,3.132506847381592
calibration,15,26,7,4470,3.265474557876587
calibration,15,26,8,3767,2.7193005084991455
calibration,15,26,9,1123,3.045492649078369
calibration,15,26,10,1907,3.067469358444214
calibration,15,26,11,4325,3.15552020072937
calibration,15,26,12,3374,3.2844719886779785
calibration,15,26,13,552,2.7173869609832764
calibration,15,26,14,1983,3.011610746383667
calibration,15,26,15,279,2.903437852859497
calibration,15,26,16,3116,3.2493813037872314
calibration,15,26,17,3247,3.5449397563934326
calibration,15,26,18,4798,3.2685647010803223
calibration,15,26,19,2782,2.665982246398926
calibration,15,26,20,2029,3.1345436573028564
calibration,15,26,21,3681,3.0543439388275146
calibration,15,26,22,252,2.486010789871216
calibration,15,26,23,2694,2.978163957595825
calibration,15,26,24,1696,3.472676992416382
calibration,15,26,25,1,3.4721009731292725
calibration,15,26,26,1432,3.028001308441162
calibration,15,26,27,3131,3.220669746398926
calibration,15,26,28,4718,3.4351727962493896
calibration,15,26,29,2055,2.9285480976104736
calibration,15,26,30,4817,3.1198794841766357
calibration,15,26,31,2110,3.0502185821533203
calibration,15,26,32,4972,2.8459243774414062
calibration,15,26,33,3779,2.419187545776367
calibration,15,26,34,4553,1.8834375143051147
calibration,15,26,35,4505,2.7399051189422607
calibration,15,26,36,779,3.0773468017578125
calibration,15,26,37,375,3.204298973083496
calibration,15,26,38,3175,3.1151018142700195
calibration,15,26,39,1099,2.8238818645477295
calibration,15,26,40,3387,3.651494026184082
calibration,15,26,41,3081,2.297546148300171
calibration,15,26,42,461,2.7604787349700928
calibration,15,26,43,429,3.24690318107605
calibration,15,26,44,2649,3.0819356441497803
calibration,15,26,45,1815,2.937680959701538
calibration,15,26,46,4318,3.022273063659668
calibration,15,26,47,226,3.256479024887085
calibration,15,26,48,4210,2.9284820556640625
calibration,15,26,49,892,2.791811227798462
calibration,15,26,50,2021,3.1291966438293457
calibration,15,26,51,2579,2.5377461910247803
calibration,15,26,52,2843,2.970892906188965
calibration,15,26,53,2661,2.3298540115356445
calibration,15,26,54,426,3.287815809249878
calibration,15,26,55,768,3.475163459777832
calibration,15,26,56,2163,3.130310297012329
calibration,15,26,57,2378,3.0455758571624756
calibration,15,26,58,1777,3.3377840518951416
calibration,15,26,59,2019,2.9015393257141113
calibration,15,26,60,611,3.132967233657837
calibration,15,26,61,1632,3.2870726585388184
calibration,15,26,62,1668,2.5686872005462646
calibration,15,26,63,2131,2.587097406387329
calibration,15,26,64,4582,1.1640150547027588
calibration,15,26,65,3185,2.6253206729888916
calibration,15,26,66,3604,2.786416530609131
calibration,15,26,67,2688,2.832418918609619
calibration,15,26,68,1024,3.100203275680542
calibration,15,26,69,3447,3.068528413772583
calibration,15,26,70,1624,2.791642904281616
calibration,15,26,71,683,2.43440842628479
calibration,15,26,72,3712,3.13492751121521
calibration,15,26,73,4597,2.3719675540924072
calibration,15,26,74,2003,2.928969383239746
calibration,15,26,75,38,3.1300718784332275
calibration,15,26,76,2557,2.7236669063568115
calibration,15,26,77,648,3.269974708557129
calibration,15,26,78,2091,2.5939998626708984
calibration,15,26,79,2261,3.187943458557129
calibration,15,26,80,2086,3.1456246376037598
calibration,15,26,81,4297,3.050854444503784
calibration,15,26,82,3993,2.5799033641815186
calibration,15,26,83,559,2.880829334259033
calibration,15,26,84,3219,3.3823599815368652
calibration,15,26,85,3324,3.235668897628784
calibration,15,26,86,4366,3.081021547317505
calibration,15,26,87,323,3.214862823486328
calibration,15,26,88,3151,2.9617972373962402
calibration,15,26,89,2912,2.686953067779541
calibration,15,26,90,2892,3.431708574295044
calibration,15,26,91,1031,3.469586133956909
calibration,15,26,92,2905,2.1510233879089355
calibration,15,26,93,1747,3.192786931991577
calibration,15,26,94,1426,3.1247761249542236
calibration,15,26,95,1288,2.8202364444732666
calibration,17,19,0,720,3.325345516204834
calibration,17,19,1,3796,3.2221925258636475
calibration,17,19,2,2979,2.817042589187622
calibration,17,19,3,3195,2.900869369506836
calibration,17,19,4,3348,2.868140935897827
calibration,17,19,5,636,2.843212366104126
calibration,17,19,6,655,2.899421215057373
calibration,17,19,7,4470,3.008725881576538
calibration,17,19,8,3767,2.692686080932617
calibration,17,19,9,1123,2.8670740127563477
calibration,17,19,10,1907,2.980698823928833
calibration,17,19,11,4325,3.0653648376464844
calibration,17,19,12,3374,3.155696153640747
calibration,17,19,13,552,2.5904717445373535
calibration,17,19,14,1983,2.933831214904785
calibration,17,19,15,279,2.868011474609375
calibration,17,19,16,3116,3.1910107135772705
calibration,17,19,17,3247,3.387343645095825
calibration,17,19,18,4798,3.1804637908935547
calibration,17,19,19,2782,2.6353936195373535
calibration,17,19,20,2029,3.072942018508911
calibration,17,19,21,3681,2.9302408695220947
calibration,17,19,22,252,2.4249866008758545
calibration,17,19,23,2694,2.775318145751953
calibration,17,19,24,1696,3.327573776245117
calibration,17,19,25,1,3.3086419105529785
calibration,17,19,26,1432,2.9076766967773438
calibration,17,19,27,3131,3.225964307785034
calibration,17,19,28,4718,3.2006771564483643
calibration,17,19,29,2055,2.7686736583709717
calibration,17,19,30,4817,3.0835397243499756
calibration,17,19,31,2110,2.890626907348633
calibration,17,19,32,4972,2.7458865642547607
calibration,17,19,33,3779,2.4610772132873535
calibration,17,19,34,4553,1.786210536956787
calibration,17,19,35,4505,2.6782283782958984
calibration,17,19,36,779,3.007214069366455
calibration,17,19,37,375,3.0258889198303223
calibration,17,19,38,3175,2.991715669631958
calibration,17,19,39,1099,2.7747886180877686
calibration,17,19,40,3387,3.5050699710845947
calibration,17,19,41,3081,2.1585824489593506
calibration,17,19,42,461,2.636007308959961
calibration,17,19,43,429,3.0963542461395264
calibration,17,19,44,2649,3.0201501846313477
calibration,17,19,45,1815,2.7890360355377197
calibration,17,19,46,4318,2.9165804386138916
calibration,17,19,47,226,3.2310473918914795
calibration,17,19,48,4210,2.782989978790283
calibration,17,19,49,892,2.7569007873535156
calibration,17,19,50,2021,2.9327375888824463
calibration,17,19,51,2579,2.51362943649292
calibration,17,19,52,2843,2.9507782459259033
calibration,17,19,53,2661,2.3616127967834473
calibration,17,19,54,426,3.2471790313720703
calibration,17,19,55,768,3.42402982711792
calibration,17,19,56,2163,2.8691911697387695
calibration,17,19,57,2378,2.8109500408172607
calibration,17,19,58,1777,3.3033969402313232
calibration,17,19,59,2019,2.792351484298706
calibration,17,19,60,611,2.8642070293426514
calibration,17,19,61,1632,3.018265724182129
calibration,17,19,62,1668,2.436497688293457
calibration,17,19,63,2131,2.5323169231414795
calibration,17,19,64,4582,1.3192716836929321
calibration,17,19,65,3185,2.6314313411712646
calibration,17,19,66,3604,2.719670534133911
calibration,17,19,67,2688,2.851381778717041
calibration,17,19,68,1024,2.88460373878479
calibration,17,19,69,3447,3.154024600982666
calibration,17,19,70,1624,2.7970709800720215
calibration,17,19,71,683,2.309354782104492
calibration,17,19,72,3712,3.144498348236084
calibration,17,19,73,4597,2.3395235538482666
calibration,17,19,74,2003,2.858597993850708
calibration,17,19,75,38,2.967381477355957
calibration,17,19,76,2557,2.7147305011749268
calibration,17,19,77,648,3.216283082962036
calibration,17,19,78,2091,2.4833974838256836
calibration,17,19,79,2261,3.2782740592956543
calibration,17,19,80,2086,3.13364577293396
calibration,17,19,81,4297,3.0198304653167725
calibration,17,19,82,3993,2.527790069580078
calibration,17,19,83,559,2.6578664779663086
calibration,17,19,84,3219,3.2374966144561768
calibration,17,19,85,3324,2.9714176654815674
calibration,17,19,86,4366,3.0328805446624756
calibration,17,19,87,323,3.0915043354034424
calibration,17,19,88,3151,2.859138011932373
calibration,17,19,89,2912,2.5138771533966064
calibration,17,19,90,2892,3.200221538543701
calibration,17,19,91,1031,3.4020814895629883
calibration,17,19,92,2905,2.2113616466522217
calibration,17,19,93,1747,3.058830738067627
calibration,17,19,94,1426,2.975214958190918
calibration,17,19,95,1288,2.8125205039978027
calibration,17,21,0,720,3.3422091007232666
calibration,17,21,1,3796,3.2811520099639893
calibration,17,21,2,2979,2.960510492324829
calibration,17,21,3,3195,2.900564432144165
calibration,17,21,4,3348,2.968425989151001
calibration,17,21,5,636,2.8748669624328613
calibration,17,21,6,655,2.8981852531433105
calibration,17,21,7,4470,3.0477912425994873
calibration,17,21,8,3767,2.667301654815674
calibration,17,21,9,1123,2.901460886001587
calibration,17,21,10,1907,3.0094029903411865
calibration,17,21,11,4325,3.1117801666259766
calibration,17,21,12,3374,3.2204248905181885
calibration,17,21,13,552,2.58615779876709
calibration,17,21,14,1983,3.0239529609680176
calibration,17,21,15,279,2.9210712909698486
calibration,17,21,16,3116,3.0991427898406982
calibration,17,21,17,3247,3.439601421356201
calibration,17,21,18,4798,3.2171058654785156
calibration,17,21,19,2782,2.686877965927124
calibration,17,21,20,2029,3.0946648120880127
calibration,17,21,21,3681,2.9413938522338867
calibration,17,21,22,252,2.5481414794921875
calibration,17,21,23,2694,2.765001058578491
calibration,17,21,24,1696,3.387484550476074
calibration,17,21,25,1,3.329049587249756
calibration,17,21,26,1432,2.8804194927215576
calibration,17,21,27,3131,3.219102621078491
calibration,17,21,28,4718,3.2822670936584473
calibration,17,21,29,2055,2.7732396125793457
calibration,17,21,30,4817,3.1141350269317627
calibration,17,21,31,2110,2.9198827743530273
calibration,17,21,32,4972,2.7427568435668945
calibration,17,21,33,3779,2.3942201137542725
calibration,17,21,34,4553,1.7687143087387085
calibration,17,21,35,4505,2.7354609966278076
calibration,17,21,36,779,2.948700189590454
calibration,17,21,37,375,3.2128169536590576
calibration,17,21,38,3175,3.087886333465576
calibration,17,21,39,1099,2.7979414463043213
calibration,17,21,40,3387,3.511948585510254
calibration,17,21,41,3081,2.239400625228882
calibration,17,21,42,461,2.635711669921875
calibration,17,21,43,429,3.140488862991333
calibration,17,21,44,2649,3.142296314239502
calibration,17,21,45,1815,2.80763840675354
calibration,17,21,46,4318,2.924053192138672
calibration,17,21,47,226,3.1506505012512207
calibration,17,21,48,4210,2.906780242919922
calibration,17,21,49,892,2.750267267227173
calibration,17,21,50,2021,2.9585702419281006
calibration,17,21,51,2579,2.6317026615142822
calibration,17,21,52,2843,2.9848830699920654
calibration,17,21,53,2661,2.34153413772583
calibration,17,21,54,426,3.2824673652648926
calibration,17,21,55,768,3.4768950939178467
calibration,17,21,56,2163,3.0329935550689697
calibration,17,21,57,2378,3.055650472640991
calibration,17,21,58,1777,3.2991576194763184
calibration,17,21,59,2019,2.8618311882019043
calibration,17,21,60,611,2.9031338691711426
calibration,17,21,61,1632,3.143409490585327
calibration,17,21,62,1668,2.471557855606079
calibration,17,21,63,2131,2.6274571418762207
calibration,17,21,64,4582,1.1806381940841675
calibration,17,21,65,3185,2.6513404846191406
calibration,17,21,66,3604,2.7393946647644043
calibration,17,21,67,2688,2.970043420791626
calibration,17,21,68,1024,3.105194568634033
calibration,17,21,69,3447,3.091181516647339
calibration,17,21,70,1624,2.821598768234253
calibration,17,21,71,683,2.4787449836730957
calibration,17,21,72,3712,3.1884398460388184
calibration,17,21,73,4597,2.242018461227417
calibration,17,21,74,2003,2.934582233428955
calibration,17,21,75,38,3.1442015171051025
calibration,17,21,76,2557,2.640126943588257
calibration,17,21,77,648,3.1410417556762695
calibration,17,21,78,2091,2.523228168487549
calibration,17,21,79,2261,3.290123701095581
calibration,17,21,80,2086,3.0813941955566406
calibration,17,21,81,4297,2.9789881706237793
calibration,17,21,82,3993,2.5638747215270996
calibration,17,21,83,559,2.7881715297698975
calibration,17,21,84,3219,3.3071329593658447
calibration,17,21,85,3324,3.1806797981262207
